danceability,energy,loudness,major,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cis,D,Dis,E,F,Fis,G,Gis,A,Ais,B,3/4,4/4,5/4,ysrelease,mood
0.785,0.783,-3.982,1,0.187,0.00877,0.00454,0.072,0.592,98.132,290200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,happy
0.455,0.765,-4.976,1,0.0276,0.00327,3.34e-05,0.316,0.38,100.191,291787,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,happy
0.537,0.84,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,happy
0.736,0.811,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,happy
0.633,0.754,-6.495,1,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,218707,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,happy
0.563,0.664,-6.718,1,0.0435,0.0538,0.0,0.92,0.415,97.97,283493,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,happy
0.429,0.661,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22,happy
0.371,0.845,-4.199,1,0.0399,0.00753,0.0,0.0556,0.471,112.198,213200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,happy
0.571,0.784,-6.396,1,0.0352,0.0175,0.0,0.19,0.462,105.973,255493,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,happy
0.621,0.144,-14.201,1,0.0298,0.464,0.0,0.12,0.255,91.354,335947,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,happy
0.437,0.676,-5.607,1,0.0253,0.0104,0.00456,0.145,0.444,86.832,274573,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,happy
0.389,0.476,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,217107,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,happy
0.481,0.94,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,189333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,happy
0.65,0.678,-6.768,1,0.0304,0.000683,0.000671,0.068,0.682,107.548,312920,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,happy
0.269,0.895,-6.382,1,0.118,0.083,0.00266,0.153,0.16,168.479,299507,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,happy
0.526,0.905,-8.81,1,0.0392,0.0106,0.0191,0.373,0.941,116.454,233093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,happy
0.628,0.871,-6.44,1,0.0363,0.0077,1.64e-06,0.392,0.615,106.101,232067,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,happy
0.626,0.731,-8.0,1,0.0455,0.0211,0.00231,0.249,0.545,79.971,329867,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,happy
0.586,0.514,-5.772,1,0.0283,0.0553,5.04e-05,0.202,0.334,160.094,329600,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,happy
0.405,0.944,-8.473,1,0.249,0.527,0.0,0.214,0.71,192.147,211467,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23,happy
0.696,0.419,-7.289,1,0.0419,0.245,0.0,0.0785,0.487,83.653,208067,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,happy
0.611,0.793,-7.538,1,0.0303,0.213,0.0,0.136,0.86,121.987,188800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,happy
0.783,0.676,-7.737,1,0.0469,0.269,0.0,0.5,0.824,124.922,224200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,happy
0.621,0.885,-6.826,1,0.0473,0.0418,0.492,0.133,0.554,109.728,227973,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,happy
0.765,0.747,-7.796,0,0.05,0.00395,0.0,0.355,0.675,92.284,182333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18,happy
0.529,0.714,-6.315,1,0.031,0.00901,6.26e-06,0.0772,0.814,120.598,219800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31,happy
0.48,0.786,-7.564,1,0.0447,0.028,0.0,0.274,0.503,188.012,255053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,happy
0.545,0.699,-8.76,1,0.0338,9.44e-05,5.79e-05,0.12,0.6,119.589,242733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,happy
0.371,0.609,-5.524,1,0.0295,0.386,0.0,0.104,0.426,136.526,266533,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17,happy
0.617,0.886,-5.953,1,0.055,0.0112,9.63e-05,0.0523,0.629,96.328,252760,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,happy
0.662,0.737,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867,329800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,happy
0.572,0.654,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,237053,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39,happy
0.65,0.535,-13.325,1,0.0282,0.118,0.0,0.187,0.9,173.8,255293,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,happy
0.671,0.964,-5.756,1,0.0564,0.166,0.00338,0.0551,0.76,119.028,273773,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34,happy
0.789,0.656,-14.825,1,0.0474,0.168,0.0409,0.0311,0.865,122.237,254000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37,happy
0.842,0.697,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,267227,0,0,0,0,0,0,0,0,0,1,0,0,1,0,39,happy
0.68,0.701,-10.46,1,0.0275,0.0341,0.00479,0.114,0.824,103.789,253593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,happy
0.579,0.203,-15.216,0,0.0657,0.292,0.0,0.0866,0.602,138.798,216573,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,happy
0.66,0.927,-5.867,0,0.156,0.461,5.73e-05,0.699,0.458,136.247,211533,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,happy
0.697,0.665,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,289680,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,happy
0.754,0.927,-2.62,1,0.0313,0.167,2.36e-06,0.283,0.974,119.49,172667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,happy
0.62,0.936,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40,happy
0.748,0.915,-5.23,1,0.0376,0.385,0.0585,0.0235,0.763,129.0,193920,0,0,1,0,0,0,0,0,0,0,0,0,1,0,34,happy
0.648,0.806,-11.078,1,0.032,0.154,0.029,0.163,0.473,120.024,227160,0,0,0,0,0,0,0,0,0,1,0,0,1,0,35,happy
0.615,0.917,-7.318,1,0.0348,0.17,0.00669,0.287,0.766,104.879,257640,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35,happy
0.747,0.54,-11.071,0,0.0308,0.561,0.0,0.118,0.966,128.806,173333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32,happy
0.717,0.837,-5.49,1,0.0457,0.266,0.0,0.235,0.68,107.989,238000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,happy
0.869,0.616,-14.864,0,0.0945,0.196,0.183,0.123,0.335,119.574,201293,0,0,0,0,0,0,0,0,0,0,1,0,1,0,27,happy
0.624,0.868,-5.867,1,0.0269,0.305,1.38e-05,0.186,0.806,111.143,268187,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,happy
0.8,0.878,-7.109,1,0.0434,0.189,0.000104,0.14,0.816,104.282,280853,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,happy
0.887,0.904,-5.107,0,0.0703,0.079,0.0101,0.0165,0.89,107.955,244827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42,happy
0.615,0.918,-2.011,0,0.0421,0.235,0.0,0.985,0.622,93.602,244667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,happy
0.762,0.745,-7.772,0,0.0407,0.0172,0.0137,0.0612,0.794,106.013,256827,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,happy
0.532,0.729,-6.84,1,0.0474,0.382,0.0,0.366,0.595,121.97,244533,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,happy
0.885,0.664,-11.795,1,0.0524,0.145,0.0483,0.0767,0.906,121.632,298867,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,happy
0.639,0.795,-5.927,1,0.0655,0.034,0.0,0.179,0.939,171.378,281333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,happy
0.818,0.705,-9.609,1,0.0329,0.413,0.0,0.0269,0.965,123.436,274067,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34,happy
0.657,0.989,-5.211,1,0.0596,0.314,0.000119,0.0621,0.639,119.051,208520,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34,happy
0.734,0.978,-4.568,1,0.034,0.0412,0.422,0.358,0.845,116.082,204440,0,0,0,0,0,0,1,0,0,0,0,0,1,0,34,happy
0.766,0.772,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,220893,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,happy
0.845,0.541,-9.029,0,0.0748,0.0586,0.0586,0.149,0.79,117.362,334600,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,happy
0.634,0.893,-7.432,1,0.0403,0.0619,0.00142,0.161,0.667,124.621,268373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34,happy
0.927,0.379,-15.887,1,0.136,0.216,8.3e-06,0.0432,0.947,111.733,246427,0,0,0,0,0,0,0,0,0,0,1,0,1,0,41,happy
0.461,0.918,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.435,249960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,happy
0.775,0.775,-6.195,1,0.0317,0.198,8.07e-05,0.0868,0.966,113.017,245467,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,happy
0.67,0.903,-5.796,0,0.0402,0.0129,0.0,0.331,0.953,136.193,357147,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,happy
0.707,0.788,-5.269,1,0.0333,0.214,0.000571,0.308,0.746,120.465,238120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,happy
0.756,0.61,-13.002,1,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,189093,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,happy
0.582,0.908,-2.48,1,0.039,0.311,0.0323,0.0625,0.711,155.561,204387,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,happy
0.918,0.616,-12.414,1,0.0564,0.256,0.0309,0.144,0.893,117.502,255613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,happy
0.506,0.764,-12.239,1,0.046,0.144,0.00025,0.247,0.868,156.336,174187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,happy
0.739,0.566,-13.534,1,0.0335,0.384,3.1e-06,0.0735,0.739,114.045,325173,0,0,0,0,0,0,0,0,0,0,1,0,1,0,27,happy
0.714,0.583,-13.346,1,0.0391,0.273,0.000813,0.0288,0.849,108.822,382973,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39,happy
0.564,0.911,-5.39,1,0.0536,0.159,4.36e-05,0.118,0.582,173.938,226293,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,happy
0.64,0.834,-9.413,1,0.0534,0.278,0.0,0.0459,0.971,173.565,158440,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,happy
0.63,0.84,-4.707,0,0.0383,0.162,7.06e-06,0.0887,0.537,104.882,225987,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,happy
0.476,0.995,-2.02,1,0.115,0.182,0.000346,0.149,0.801,160.221,153387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,happy
0.493,0.665,-13.817,0,0.0424,0.117,0.0,0.159,0.877,152.644,270800,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,happy
0.698,0.774,-8.642,1,0.048,0.12,2.26e-06,0.394,0.731,133.197,270720,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,happy
0.681,0.839,-11.69,0,0.033,0.113,1.02e-06,0.0472,0.628,106.501,260773,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,happy
0.611,0.784,-11.869,1,0.0331,0.157,0.00035,0.316,0.834,108.915,242000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,happy
0.634,0.901,-6.508,1,0.0333,0.0061,9.01e-06,0.0419,0.687,122.851,247093,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35,happy
0.813,0.699,-8.656,1,0.0458,0.0251,0.0135,0.0527,0.732,117.548,231560,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39,happy
0.77,0.827,-8.754,1,0.0369,0.298,0.000357,0.199,0.888,109.059,211253,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23,happy
0.835,0.679,-10.539,0,0.0322,0.137,0.476,0.0611,0.936,119.862,234813,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,happy
0.851,0.551,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,219467,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34,happy
0.652,0.634,-9.914,1,0.0261,0.566,1.08e-06,0.15,0.674,114.681,211227,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,happy
0.634,0.838,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,237320,0,1,0,0,0,0,0,0,0,0,0,0,1,0,34,happy
0.508,0.834,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,0,1,0,0,0,0,0,0,0,0,0,0,1,0,38,happy
0.887,0.48,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200,0,0,0,0,0,0,0,0,0,0,1,0,1,0,35,happy
0.76,0.556,-8.872,0,0.0817,0.63,0.0,0.148,0.817,121.818,200827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41,happy
0.747,0.586,-10.119,0,0.0299,0.0708,8e-05,0.0427,0.893,164.718,201867,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,happy
0.603,0.886,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,249600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,happy
0.862,0.624,-11.63,1,0.0565,0.0192,0.000153,0.0465,0.882,124.896,254240,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,happy
0.81,0.819,-5.195,0,0.0479,0.157,0.0,0.2,0.742,125.168,242253,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,happy
0.758,0.901,-7.937,0,0.0399,0.166,0.0477,0.0727,0.818,124.982,236440,0,0,0,1,0,0,0,0,0,0,0,0,1,0,38,happy
0.533,0.783,-10.61,1,0.0366,0.0116,0.0565,0.186,0.726,124.874,234907,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,happy
0.869,0.729,-12.668,0,0.0418,0.134,0.269,0.0872,0.917,119.711,380400,0,0,0,0,0,0,1,0,0,0,0,0,1,0,42,happy
0.898,0.271,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36,happy
0.744,0.67,-5.305,1,0.0298,0.0831,0.0,0.184,0.856,119.706,249840,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,happy
0.677,0.616,-13.826,1,0.032,0.458,0.0132,0.349,0.851,114.223,226333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,happy
0.654,0.837,-6.121,1,0.0456,0.155,0.0,0.113,0.777,116.003,238013,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,happy
0.711,0.581,-14.108,1,0.0357,0.408,0.0,0.0709,0.949,117.084,224933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,happy
0.662,0.844,-6.034,1,0.027,0.145,0.00011,0.137,0.592,116.346,270720,0,0,1,0,0,0,0,0,0,0,0,0,1,0,34,happy
0.887,0.755,-3.679,0,0.0456,0.0427,2.77e-05,0.325,0.877,125.455,228213,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,happy
0.804,0.475,-11.148,1,0.0359,0.252,0.0151,0.112,0.743,125.768,234440,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,happy
0.752,0.839,-6.879,1,0.0503,0.0236,0.0,0.263,0.864,104.794,253413,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,happy
0.703,0.685,-11.581,1,0.033,0.323,0.000567,0.0537,0.963,131.842,303493,0,1,0,0,0,0,0,0,0,0,0,0,1,0,33,happy
0.799,0.687,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773,0,1,0,0,0,0,0,0,0,0,0,0,1,0,34,happy
0.623,0.94,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,210133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,happy
0.78,0.546,-14.619,1,0.0959,0.0313,0.854,0.0813,0.541,117.05,181187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,happy
0.541,0.599,-8.127,1,0.0495,0.602,0.0,0.325,0.715,126.901,158467,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,happy
0.771,0.655,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,218627,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,happy
0.668,0.73,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,252773,0,0,0,0,0,0,0,0,0,1,0,0,1,0,39,happy
0.706,0.701,-10.251,0,0.0288,0.192,5.25e-06,0.0737,0.961,112.805,256773,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,happy
0.554,0.783,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162467,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42,happy
0.637,0.706,-9.445,1,0.0349,0.0153,1.99e-06,0.167,0.858,121.105,192667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,happy
0.703,0.838,-11.782,0,0.0638,0.00613,0.0129,0.137,0.767,119.771,214867,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35,happy
0.571,0.0274,-20.274,0,0.0649,0.948,6.43e-06,0.322,0.087,124.209,316556,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,sad
0.827,0.195,-17.651,1,0.0638,0.662,0.141,0.0987,0.229,137.966,285209,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,sad
0.55,0.271,-8.451,1,0.0297,0.843,3.21e-06,0.107,0.198,111.344,116667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,sad
0.188,0.411,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,sad
0.578,0.288,-17.204,1,0.0589,0.97,0.633,0.125,0.276,94.983,90316,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,sad
0.545,0.366,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,208212,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,sad
0.535,0.359,-9.343,1,0.0607,0.771,0.0,0.111,0.488,154.163,184505,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,sad
0.52,0.513,-7.208,1,0.0256,0.281,0.0,0.0976,0.17,77.903,202213,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,sad
0.639,0.526,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,sad
0.711,0.0595,-17.672,1,0.0575,0.956,0.0,0.125,0.294,76.566,264522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,sad
0.289,0.307,-16.036,1,0.0452,0.854,0.275,0.255,0.0477,96.516,328232,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,sad
0.61,0.788,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,347520,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,sad
0.444,0.21,-10.811,1,0.0516,0.844,0.0,0.0956,0.306,145.944,171382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,sad
0.483,0.303,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,240166,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,sad
0.55,0.424,-7.136,1,0.0285,0.483,2.45e-06,0.0972,0.173,121.326,231992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.567,0.263,-13.51,1,0.103,0.891,0.0,0.183,0.247,111.86,136000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,sad
0.629,0.328,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,197732,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,sad
0.445,0.455,-6.405,1,0.0575,0.731,1.47e-06,0.124,0.151,109.885,167538,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,sad
0.7,0.494,-4.908,1,0.0463,0.742,0.0,0.304,0.229,132.943,176947,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,sad
0.453,0.208,-11.917,1,0.22,0.585,0.0,0.119,0.218,169.326,237020,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,sad
0.269,0.0901,-11.838,1,0.0347,0.943,0.00105,0.105,0.12,76.689,261471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,sad
0.456,0.121,-13.858,1,0.0423,0.829,0.0,0.118,0.276,130.593,255625,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,sad
0.349,0.158,-14.019,0,0.035,0.953,0.0391,0.0961,0.0734,123.792,330484,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,sad
0.418,0.248,-9.997,1,0.0451,0.954,4.21e-06,0.108,0.298,130.953,243007,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,sad
0.576,0.307,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,189613,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,sad
0.563,0.592,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,sad
0.646,0.0828,-16.205,1,0.0435,0.838,1.2e-05,0.0934,0.293,108.826,154000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,sad
0.402,0.151,-14.228,0,0.04,0.907,0.0,0.0941,0.489,144.069,238013,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,sad
0.613,0.364,-11.474,1,0.0274,0.564,0.0,0.119,0.149,120.082,252708,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,sad
0.425,0.34,-11.208,1,0.035,0.258,0.0,0.117,0.117,134.981,270429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,sad
0.496,0.102,-23.562,0,0.0455,0.989,0.924,0.111,0.357,154.871,249704,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,sad
0.556,0.0179,-28.603,1,0.0383,0.995,0.16,0.0684,0.152,99.411,235656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,sad
0.608,0.269,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,135714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,sad
0.233,0.15,-11.736,1,0.0336,0.982,0.36,0.154,0.0875,143.887,234080,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,sad
0.371,0.268,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,227093,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22,sad
0.264,0.285,-15.208,1,0.0385,0.892,0.000471,0.344,0.0776,84.825,240671,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,sad
0.532,0.319,-7.461,1,0.0288,0.399,2.52e-05,0.138,0.166,62.984,243797,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,sad
0.511,0.114,-16.031,1,0.0362,0.969,0.00038,0.0887,0.508,59.219,89072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,sad
0.396,0.227,-8.96,1,0.0388,0.98,0.00208,0.169,0.171,133.061,237250,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,sad
0.655,0.214,-10.657,1,0.0373,0.916,0.000431,0.137,0.245,125.802,185213,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,sad
0.476,0.193,-12.275,1,0.0335,0.971,0.567,0.0884,0.28,69.943,209263,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,sad
0.639,0.16,-16.748,1,0.0322,0.925,0.178,0.109,0.134,110.711,200208,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,sad
0.518,0.106,-18.879,0,0.0569,0.922,5.2e-05,0.337,0.319,87.246,180000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,sad
0.7,0.317,-10.391,1,0.0328,0.353,0.0,0.0861,0.327,125.934,193784,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,sad
0.436,0.473,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,254013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,sad
0.234,0.414,-8.371,1,0.0476,0.702,0.0,0.0391,0.144,78.216,230417,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,sad
0.303,0.9,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,sad
0.404,0.37,-9.603,1,0.0265,0.452,0.519,0.0982,0.162,98.655,262560,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,sad
0.512,0.488,-10.31,1,0.0328,0.428,5.1e-05,0.109,0.141,170.017,265010,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,sad
0.546,0.586,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,sad
0.572,0.155,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,256689,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,sad
0.521,0.0889,-19.457,1,0.0507,0.988,0.182,0.0965,0.0479,115.43,313253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,sad
0.61,0.2,-17.461,1,0.054,0.917,7.06e-05,0.508,0.0606,122.874,212863,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,sad
0.35,0.1,-18.491,1,0.0328,0.989,0.545,0.11,0.135,108.74,167126,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,sad
0.174,0.569,-6.422,1,0.0387,0.913,0.924,0.642,0.223,86.557,149328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,sad
0.27,0.251,-12.558,1,0.0393,0.829,8.41e-05,0.0613,0.168,177.19,224721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,sad
0.509,0.31,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,208653,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,sad
0.415,0.104,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,256300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,sad
0.498,0.241,-14.096,1,0.0324,0.776,2.51e-05,0.113,0.131,121.848,194754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,sad
0.444,0.418,-12.343,1,0.0296,0.845,0.00106,0.0747,0.225,81.829,328422,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,sad
