danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood,name,artists,Popularity,album_name,release_year
0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,audio_features,4w3tQBXhn5345eUXDGBWZG,spotify:track:4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/audio-analysis/4w3tQBXhn5345eUXDGBWZG,162467,4,happy,9 to 5,Dolly Parton,77.0,9 To 5 And Odd Jobs,1980
0.637,0.706,5,-9.445,1,0.0349,0.0153,1.99e-06,0.167,0.858,121.105,audio_features,1so85Or3C7J0sBnBOucVBA,spotify:track:1so85Or3C7J0sBnBOucVBA,https://api.spotify.com/v1/tracks/1so85Or3C7J0sBnBOucVBA,https://api.spotify.com/v1/audio-analysis/1so85Or3C7J0sBnBOucVBA,192667,4,happy,The Lion Sleeps Tonight,Tight Fit,59.0,80s 100 Hits,2010
0.703,0.838,4,-11.782,0,0.0638,0.00613,0.0129,0.137,0.767,119.771,audio_features,5hVUbtzEMl8BLwZCG0ZMtD,spotify:track:5hVUbtzEMl8BLwZCG0ZMtD,https://api.spotify.com/v1/tracks/5hVUbtzEMl8BLwZCG0ZMtD,https://api.spotify.com/v1/audio-analysis/5hVUbtzEMl8BLwZCG0ZMtD,214867,4,happy,"Showing Out (Get Fresh At the Weekend) - 7"" Version",Mel & Kim,48.0,F.L.M. (Deluxe Edition),1987
0.571,0.0274,9,-20.274,0,0.0649,0.948,6.43e-06,0.322,0.087,124.209,audio_features,0gOz9JUXsaKVzLTSmFDtdo,spotify:track:0gOz9JUXsaKVzLTSmFDtdo,https://api.spotify.com/v1/tracks/0gOz9JUXsaKVzLTSmFDtdo,https://api.spotify.com/v1/audio-analysis/0gOz9JUXsaKVzLTSmFDtdo,316556,3,sad,A Soulmate Who Wasn’t Meant to Be,Jess Benko,72.0,"Do You Love Me, or Are You Just Lonely?",2019
0.827,0.195,7,-17.651,1,0.0638,0.662,0.141,0.0987,0.229,137.966,audio_features,2FpzO4dqbCUPtZUQDjcLL3,spotify:track:2FpzO4dqbCUPtZUQDjcLL3,https://api.spotify.com/v1/tracks/2FpzO4dqbCUPtZUQDjcLL3,https://api.spotify.com/v1/audio-analysis/2FpzO4dqbCUPtZUQDjcLL3,285209,4,sad,Why Can't I Have You,Gloria Laing,56.0,Why Can't I Have You,2019
0.55,0.271,2,-8.451,1,0.0297,0.843,3.21e-06,0.107,0.198,111.344,audio_features,36seMHoyXmLUNxcwzwjdF7,spotify:track:36seMHoyXmLUNxcwzwjdF7,https://api.spotify.com/v1/tracks/36seMHoyXmLUNxcwzwjdF7,https://api.spotify.com/v1/audio-analysis/36seMHoyXmLUNxcwzwjdF7,116667,4,sad,Please Notice,Christian Leave,73.0,Hope,2016
0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,audio_features,0NlGoUyOJSuSHmngoibVAs,spotify:track:0NlGoUyOJSuSHmngoibVAs,https://api.spotify.com/v1/tracks/0NlGoUyOJSuSHmngoibVAs,https://api.spotify.com/v1/audio-analysis/0NlGoUyOJSuSHmngoibVAs,305747,3,sad,All I Want,Kodaline,82.0,In A Perfect World (Expanded Edition),2013
0.578,0.288,5,-17.204,1,0.0589,0.97,0.633,0.125,0.276,94.983,audio_features,5p684vIzF5LOkmHL3I0tyM,spotify:track:5p684vIzF5LOkmHL3I0tyM,https://api.spotify.com/v1/tracks/5p684vIzF5LOkmHL3I0tyM,https://api.spotify.com/v1/audio-analysis/5p684vIzF5LOkmHL3I0tyM,90316,4,sad,"i'm in love with u, sorry",j'san,62.0,"i'm in love with u, sorry",2017
0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,0QZ5yyl6B6utIWkxeBDxQN,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,208212,3,sad,The Night We Met,Lord Huron,78.0,Strange Trails,2015
0.535,0.359,2,-9.343,1,0.0607,0.771,0.0,0.111,0.488,154.163,audio_features,58qX77t2VWMWcycsh9zKLc,spotify:track:58qX77t2VWMWcycsh9zKLc,https://api.spotify.com/v1/tracks/58qX77t2VWMWcycsh9zKLc,https://api.spotify.com/v1/audio-analysis/58qX77t2VWMWcycsh9zKLc,184505,4,sad,i don't want to watch the world end with someone else,Clinton Kane,71.0,i don't want to watch the world end with someone else,2020
0.52,0.513,7,-7.208,1,0.0256,0.281,0.0,0.0976,0.17,77.903,audio_features,6lvsJDZ7336YmpBzcNGhbe,spotify:track:6lvsJDZ7336YmpBzcNGhbe,https://api.spotify.com/v1/tracks/6lvsJDZ7336YmpBzcNGhbe,https://api.spotify.com/v1/audio-analysis/6lvsJDZ7336YmpBzcNGhbe,202213,4,sad,fOoL fOr YoU,ZAYN,69.0,Mind Of Mine (Deluxe Edition),2016
0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,audio_features,2IVsRhKrx8hlQBOWy4qebo,spotify:track:2IVsRhKrx8hlQBOWy4qebo,https://api.spotify.com/v1/tracks/2IVsRhKrx8hlQBOWy4qebo,https://api.spotify.com/v1/audio-analysis/2IVsRhKrx8hlQBOWy4qebo,216880,3,sad,Mr Loverman,Ricky Montgomery,80.0,Montgomery Ricky,2016
0.711,0.0595,0,-17.672,1,0.0575,0.956,0.0,0.125,0.294,76.566,audio_features,3VBy3IlpDVClghTJ8PczEh,spotify:track:3VBy3IlpDVClghTJ8PczEh,https://api.spotify.com/v1/tracks/3VBy3IlpDVClghTJ8PczEh,https://api.spotify.com/v1/audio-analysis/3VBy3IlpDVClghTJ8PczEh,264522,4,sad,I Don't Know How to Tell You This,Faith Ling,40.0,I Don't Know How to Tell You This,2017
0.289,0.307,4,-16.036,1,0.0452,0.854,0.275,0.255,0.0477,96.516,audio_features,1yOc6FBOVD6zBwOMxiSEEv,spotify:track:1yOc6FBOVD6zBwOMxiSEEv,https://api.spotify.com/v1/tracks/1yOc6FBOVD6zBwOMxiSEEv,https://api.spotify.com/v1/audio-analysis/1yOc6FBOVD6zBwOMxiSEEv,328232,4,sad,Helium,Glass Animals,60.0,Dreamland,2020
0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,audio_features,5hc71nKsUgtwQ3z52KEKQk,spotify:track:5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/tracks/5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/audio-analysis/5hc71nKsUgtwQ3z52KEKQk,347520,4,sad,Somebody Else,The 1975,72.0,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016
0.444,0.21,3,-10.811,1,0.0516,0.844,0.0,0.0956,0.306,145.944,audio_features,524dq3zKwXrP4uPL6VwoWT,spotify:track:524dq3zKwXrP4uPL6VwoWT,https://api.spotify.com/v1/tracks/524dq3zKwXrP4uPL6VwoWT,https://api.spotify.com/v1/audio-analysis/524dq3zKwXrP4uPL6VwoWT,171382,1,sad,Yellow Lights,Harry Hudson,63.0,Yesterday's Tomorrow Night,2018
0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,audio_features,53QF56cjZA9RTuuMZDrSA6,spotify:track:53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/tracks/53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/audio-analysis/53QF56cjZA9RTuuMZDrSA6,240166,3,sad,I Won't Give Up,Jason Mraz,71.0,Love Is a Four Letter Word (Deluxe Edition),2012
0.55,0.424,3,-7.136,1,0.0285,0.483,2.45e-06,0.0972,0.173,121.326,audio_features,2HwwGKPcI0rqnsFCqATXuj,spotify:track:2HwwGKPcI0rqnsFCqATXuj,https://api.spotify.com/v1/tracks/2HwwGKPcI0rqnsFCqATXuj,https://api.spotify.com/v1/audio-analysis/2HwwGKPcI0rqnsFCqATXuj,231992,4,sad,I Couldn't Be More In Love,The 1975,63.0,A Brief Inquiry Into Online Relationships,2018
0.567,0.263,5,-13.51,1,0.103,0.891,0.0,0.183,0.247,111.86,audio_features,6Jl3ZOX6MUOlyoUc721bsX,spotify:track:6Jl3ZOX6MUOlyoUc721bsX,https://api.spotify.com/v1/tracks/6Jl3ZOX6MUOlyoUc721bsX,https://api.spotify.com/v1/audio-analysis/6Jl3ZOX6MUOlyoUc721bsX,136000,4,sad,A Song About Being Sad,Rex Orange County,66.0,Bcos U Will Never B Free,2016
0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,1TQXIltqoZ5XXyfCbAeSQQ,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4,sad,Dancing With Your Ghost,Sasha Alex Sloan,80.0,Dancing With Your Ghost,2019
0.445,0.455,7,-6.405,1,0.0575,0.731,1.47e-06,0.124,0.151,109.885,audio_features,4nyF5lmSziBAt7ESAUjpbx,spotify:track:4nyF5lmSziBAt7ESAUjpbx,https://api.spotify.com/v1/tracks/4nyF5lmSziBAt7ESAUjpbx,https://api.spotify.com/v1/audio-analysis/4nyF5lmSziBAt7ESAUjpbx,167538,5,sad,"I miss you, I’m sorry",Gracie Abrams,72.0,minor,2020
0.7,0.494,4,-4.908,1,0.0463,0.742,0.0,0.304,0.229,132.943,audio_features,6fGSHpEipD1YjtLLChnBzW,spotify:track:6fGSHpEipD1YjtLLChnBzW,https://api.spotify.com/v1/tracks/6fGSHpEipD1YjtLLChnBzW,https://api.spotify.com/v1/audio-analysis/6fGSHpEipD1YjtLLChnBzW,176947,4,sad,Friend,Gracie Abrams,62.0,minor,2020
0.453,0.208,11,-11.917,1,0.22,0.585,0.0,0.119,0.218,169.326,audio_features,7yfGRLpyVn2qiyU9FR86Ww,spotify:track:7yfGRLpyVn2qiyU9FR86Ww,https://api.spotify.com/v1/tracks/7yfGRLpyVn2qiyU9FR86Ww,https://api.spotify.com/v1/audio-analysis/7yfGRLpyVn2qiyU9FR86Ww,237020,4,sad,I Lost a Friend,FINNEAS,66.0,Blood Harmony (Deluxe),2020
0.269,0.0901,0,-11.838,1,0.0347,0.943,0.00105,0.105,0.12,76.689,audio_features,4KEajwt0GZGlKJWRPPjYsQ,spotify:track:4KEajwt0GZGlKJWRPPjYsQ,https://api.spotify.com/v1/tracks/4KEajwt0GZGlKJWRPPjYsQ,https://api.spotify.com/v1/audio-analysis/4KEajwt0GZGlKJWRPPjYsQ,261471,3,sad,Die Alone,FINNEAS,57.0,Blood Harmony (Deluxe),2020
0.456,0.121,11,-13.858,1,0.0423,0.829,0.0,0.118,0.276,130.593,audio_features,5OeFwHm8XB1ykVRW6zzVDI,spotify:track:5OeFwHm8XB1ykVRW6zzVDI,https://api.spotify.com/v1/tracks/5OeFwHm8XB1ykVRW6zzVDI,https://api.spotify.com/v1/audio-analysis/5OeFwHm8XB1ykVRW6zzVDI,255625,4,sad,The Butterfly Effect,Before You Exit,52.0,"love, pain, & retrospect",2019
0.349,0.158,3,-14.019,0,0.035,0.953,0.0391,0.0961,0.0734,123.792,audio_features,47lbyHWyeoRe3MJrSN4bk9,spotify:track:47lbyHWyeoRe3MJrSN4bk9,https://api.spotify.com/v1/tracks/47lbyHWyeoRe3MJrSN4bk9,https://api.spotify.com/v1/audio-analysis/47lbyHWyeoRe3MJrSN4bk9,330484,4,sad,I Can't Make You Love Me,Dave Thomas Junior,58.0,I Can't Make You Love Me,2013
0.418,0.248,3,-9.997,1,0.0451,0.954,4.21e-06,0.108,0.298,130.953,audio_features,5zCunX8URvLoBHlg1Fnjv6,spotify:track:5zCunX8URvLoBHlg1Fnjv6,https://api.spotify.com/v1/tracks/5zCunX8URvLoBHlg1Fnjv6,https://api.spotify.com/v1/audio-analysis/5zCunX8URvLoBHlg1Fnjv6,243007,4,sad,Already Gone,Sleeping At Last,70.0,"Covers, Vol. 2",2016
0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,audio_features,2VlLbhGLVJgdOW7kKdWWFc,spotify:track:2VlLbhGLVJgdOW7kKdWWFc,https://api.spotify.com/v1/tracks/2VlLbhGLVJgdOW7kKdWWFc,https://api.spotify.com/v1/audio-analysis/2VlLbhGLVJgdOW7kKdWWFc,189613,4,sad,Six Feet Under,Billie Eilish,74.0,Six Feet Under,2016
0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,audio_features,11bD1JtSjlIgKgZG2134DZ,spotify:track:11bD1JtSjlIgKgZG2134DZ,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,https://api.spotify.com/v1/audio-analysis/11bD1JtSjlIgKgZG2134DZ,267933,4,sad,Chasing Cars,Snow Patrol,77.0,Eyes Open,2006
0.646,0.0828,10,-16.205,1,0.0435,0.838,1.2e-05,0.0934,0.293,108.826,audio_features,42H6GeQfrBkT3vTUTdpB1M,spotify:track:42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/tracks/42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/audio-analysis/42H6GeQfrBkT3vTUTdpB1M,154000,4,sad,Please Never Fall in Love Again,Ollie MN,65.0,Songs from the Swamp,2017
0.402,0.151,4,-14.228,0,0.04,0.907,0.0,0.0941,0.489,144.069,audio_features,7gGBgh0bVxHPgZjA505bo9,spotify:track:7gGBgh0bVxHPgZjA505bo9,https://api.spotify.com/v1/tracks/7gGBgh0bVxHPgZjA505bo9,https://api.spotify.com/v1/audio-analysis/7gGBgh0bVxHPgZjA505bo9,238013,4,sad,Break My Heart Again,FINNEAS,71.0,Blood Harmony (Deluxe),2020
0.613,0.364,6,-11.474,1,0.0274,0.564,0.0,0.119,0.149,120.082,audio_features,6GrH3wl9FqtpNazArMvsP0,spotify:track:6GrH3wl9FqtpNazArMvsP0,https://api.spotify.com/v1/tracks/6GrH3wl9FqtpNazArMvsP0,https://api.spotify.com/v1/audio-analysis/6GrH3wl9FqtpNazArMvsP0,252708,4,sad,It's U,Cavetown,61.0,Lemon Boy,2018
0.425,0.34,2,-11.208,1,0.035,0.258,0.0,0.117,0.117,134.981,audio_features,2PfkfkaO9okAk0OxC4ggy5,spotify:track:2PfkfkaO9okAk0OxC4ggy5,https://api.spotify.com/v1/tracks/2PfkfkaO9okAk0OxC4ggy5,https://api.spotify.com/v1/audio-analysis/2PfkfkaO9okAk0OxC4ggy5,270429,3,sad,Green,Cavetown,61.0,Lemon Boy,2018
0.496,0.102,8,-23.562,0,0.0455,0.989,0.924,0.111,0.357,154.871,audio_features,2keT649m2xIywngAVJHsuC,spotify:track:2keT649m2xIywngAVJHsuC,https://api.spotify.com/v1/tracks/2keT649m2xIywngAVJHsuC,https://api.spotify.com/v1/audio-analysis/2keT649m2xIywngAVJHsuC,249704,4,sad,Forever & Always,Zeph,60.0,Forever & Always,2018
0.556,0.0179,0,-28.603,1,0.0383,0.995,0.16,0.0684,0.152,99.411,audio_features,2Xpjglns3XSGYEEyomvbIk,spotify:track:2Xpjglns3XSGYEEyomvbIk,https://api.spotify.com/v1/tracks/2Xpjglns3XSGYEEyomvbIk,https://api.spotify.com/v1/audio-analysis/2Xpjglns3XSGYEEyomvbIk,235656,4,sad,"From Me, the Moon",Lav,58.0,"From Me, the Moon",2020
0.608,0.269,0,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,audio_features,6VrAgFXBbRX2PkT92lAoKK,spotify:track:6VrAgFXBbRX2PkT92lAoKK,https://api.spotify.com/v1/tracks/6VrAgFXBbRX2PkT92lAoKK,https://api.spotify.com/v1/audio-analysis/6VrAgFXBbRX2PkT92lAoKK,135714,3,sad,Can't Help Falling in Love,Christian Leave,63.0,Hope,2016
0.233,0.15,1,-11.736,1,0.0336,0.982,0.36,0.154,0.0875,143.887,audio_features,5PzWVmfzu7rePAuFkxPQf0,spotify:track:5PzWVmfzu7rePAuFkxPQf0,https://api.spotify.com/v1/tracks/5PzWVmfzu7rePAuFkxPQf0,https://api.spotify.com/v1/audio-analysis/5PzWVmfzu7rePAuFkxPQf0,234080,3,sad,Repeat Until Death,Novo Amor,71.0,Birthplace,2018
0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,audio_features,7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,227093,3,sad,Sparks,Coldplay,84.0,Parachutes,2000
0.264,0.285,1,-15.208,1,0.0385,0.892,0.000471,0.344,0.0776,84.825,audio_features,2TgxCUZdHFkPEVmFge1OSd,spotify:track:2TgxCUZdHFkPEVmFge1OSd,https://api.spotify.com/v1/tracks/2TgxCUZdHFkPEVmFge1OSd,https://api.spotify.com/v1/audio-analysis/2TgxCUZdHFkPEVmFge1OSd,240671,4,sad,Fallingforyou,The 1975,60.0,The 1975 (Deluxe Version),2013
0.532,0.319,5,-7.461,1,0.0288,0.399,2.52e-05,0.138,0.166,62.984,audio_features,5HKv1sFHbXgmXBih203HxT,spotify:track:5HKv1sFHbXgmXBih203HxT,https://api.spotify.com/v1/tracks/5HKv1sFHbXgmXBih203HxT,https://api.spotify.com/v1/audio-analysis/5HKv1sFHbXgmXBih203HxT,243797,4,sad,I Don't Wanna Be Okay Without You,Charlie Burg,70.0,Live in Peter's Attic,2016
0.511,0.114,0,-16.031,1,0.0362,0.969,0.00038,0.0887,0.508,59.219,audio_features,4osxJNBTFLCMUhXThxGClU,spotify:track:4osxJNBTFLCMUhXThxGClU,https://api.spotify.com/v1/tracks/4osxJNBTFLCMUhXThxGClU,https://api.spotify.com/v1/audio-analysis/4osxJNBTFLCMUhXThxGClU,89072,4,sad,PlantedInMyMind.Memo,Charlie Burg,54.0,PlantedInMyMind.Memo,2018
0.396,0.227,11,-8.96,1,0.0388,0.98,0.00208,0.169,0.171,133.061,audio_features,5XLNl6C4JSwIo7ABAOdbHh,spotify:track:5XLNl6C4JSwIo7ABAOdbHh,https://api.spotify.com/v1/tracks/5XLNl6C4JSwIo7ABAOdbHh,https://api.spotify.com/v1/audio-analysis/5XLNl6C4JSwIo7ABAOdbHh,237250,4,sad,I Hope It's You,Rusty Clanton,38.0,"Big Bear, Little Bear",2018
0.655,0.214,10,-10.657,1,0.0373,0.916,0.000431,0.137,0.245,125.802,audio_features,3meZ3RxmRqNDRniKTQXpA1,spotify:track:3meZ3RxmRqNDRniKTQXpA1,https://api.spotify.com/v1/tracks/3meZ3RxmRqNDRniKTQXpA1,https://api.spotify.com/v1/audio-analysis/3meZ3RxmRqNDRniKTQXpA1,185213,4,sad,I'm Happy You Exist,Angus Maude,43.0,Apricity,2017
0.476,0.193,9,-12.275,1,0.0335,0.971,0.567,0.0884,0.28,69.943,audio_features,7triZca8OwuOz2NpLzUrh0,spotify:track:7triZca8OwuOz2NpLzUrh0,https://api.spotify.com/v1/tracks/7triZca8OwuOz2NpLzUrh0,https://api.spotify.com/v1/audio-analysis/7triZca8OwuOz2NpLzUrh0,209263,4,sad,Can't Put You Down,Lonely Benson,30.0,Can't Put You Down,2017
0.639,0.16,7,-16.748,1,0.0322,0.925,0.178,0.109,0.134,110.711,audio_features,2cTWyvhSvPWxm8bsApGoB7,spotify:track:2cTWyvhSvPWxm8bsApGoB7,https://api.spotify.com/v1/tracks/2cTWyvhSvPWxm8bsApGoB7,https://api.spotify.com/v1/audio-analysis/2cTWyvhSvPWxm8bsApGoB7,200208,4,sad,To Have You Around,Zach Winters,36.0,To Have You Around,2017
0.518,0.106,4,-18.879,0,0.0569,0.922,5.2e-05,0.337,0.319,87.246,audio_features,5q02LqsNXPd0G0bs0rZOVY,spotify:track:5q02LqsNXPd0G0bs0rZOVY,https://api.spotify.com/v1/tracks/5q02LqsNXPd0G0bs0rZOVY,https://api.spotify.com/v1/audio-analysis/5q02LqsNXPd0G0bs0rZOVY,180000,4,sad,Maybe a Love Song,Nataly Dawn,29.0,Maybe a Love Song,2017
0.7,0.317,6,-10.391,1,0.0328,0.353,0.0,0.0861,0.327,125.934,audio_features,0tUYkDafsrHR12unxfFQ5D,spotify:track:0tUYkDafsrHR12unxfFQ5D,https://api.spotify.com/v1/tracks/0tUYkDafsrHR12unxfFQ5D,https://api.spotify.com/v1/audio-analysis/0tUYkDafsrHR12unxfFQ5D,193784,4,sad,Every Time You Walk Away,D.A. Wallach,36.0,Time Machine,2015
0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,audio_features,2xlV2CuWgpPyE9e0GquKDN,spotify:track:2xlV2CuWgpPyE9e0GquKDN,https://api.spotify.com/v1/tracks/2xlV2CuWgpPyE9e0GquKDN,https://api.spotify.com/v1/audio-analysis/2xlV2CuWgpPyE9e0GquKDN,254013,4,sad,Someone To Stay,Vancouver Sleep Clinic,69.0,Revival,2017
0.234,0.414,1,-8.371,1,0.0476,0.702,0.0,0.0391,0.144,78.216,audio_features,0ygOBx60exSPPvnI4sS28r,spotify:track:0ygOBx60exSPPvnI4sS28r,https://api.spotify.com/v1/tracks/0ygOBx60exSPPvnI4sS28r,https://api.spotify.com/v1/audio-analysis/0ygOBx60exSPPvnI4sS28r,230417,3,sad,Silhouette,Aquilo,63.0,Silhouettes,2017
0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,audio_features,0LtOwyZoSNZKJWHqjzADpW,spotify:track:0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/tracks/0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/audio-analysis/0LtOwyZoSNZKJWHqjzADpW,192960,4,sad,Feels Like We Only Go Backwards,Tame Impala,76.0,Lonerism,2012
0.404,0.37,6,-9.603,1,0.0265,0.452,0.519,0.0982,0.162,98.655,audio_features,0dBQm6NsxCQ1cOwR4zWw89,spotify:track:0dBQm6NsxCQ1cOwR4zWw89,https://api.spotify.com/v1/tracks/0dBQm6NsxCQ1cOwR4zWw89,https://api.spotify.com/v1/audio-analysis/0dBQm6NsxCQ1cOwR4zWw89,262560,3,sad,Don't Let Me Go,Cigarettes After Sex,61.0,Cry,2019
0.512,0.488,5,-10.31,1,0.0328,0.428,5.1e-05,0.109,0.141,170.017,audio_features,6A2itXgDf96XHp9qR6oyPN,spotify:track:6A2itXgDf96XHp9qR6oyPN,https://api.spotify.com/v1/tracks/6A2itXgDf96XHp9qR6oyPN,https://api.spotify.com/v1/audio-analysis/6A2itXgDf96XHp9qR6oyPN,265010,3,sad,Meteor Shower,Cavetown,72.0,Cavetown,2015
0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,audio_features,45ROR8UMn60YEVQnDy0uVF,spotify:track:45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/tracks/45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/audio-analysis/45ROR8UMn60YEVQnDy0uVF,278991,4,sad,Juliet,Cavetown,79.0,Animal Kingdom,2019
0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,audio_features,18UsAG7SfOQ5sxJEdjAMH0,spotify:track:18UsAG7SfOQ5sxJEdjAMH0,https://api.spotify.com/v1/tracks/18UsAG7SfOQ5sxJEdjAMH0,https://api.spotify.com/v1/audio-analysis/18UsAG7SfOQ5sxJEdjAMH0,256689,3,sad,Be My Mistake,The 1975,72.0,A Brief Inquiry Into Online Relationships,2018
0.521,0.0889,4,-19.457,1,0.0507,0.988,0.182,0.0965,0.0479,115.43,audio_features,68RI4I6SKm57SxjG06OYvN,spotify:track:68RI4I6SKm57SxjG06OYvN,https://api.spotify.com/v1/tracks/68RI4I6SKm57SxjG06OYvN,https://api.spotify.com/v1/audio-analysis/68RI4I6SKm57SxjG06OYvN,313253,4,sad,The Wisp Sings,Winter Aid,72.0,The Wisp Sings,2013
0.61,0.2,3,-17.461,1,0.054,0.917,7.06e-05,0.508,0.0606,122.874,audio_features,5Ewah7EFhLXe7XFKZafONh,spotify:track:5Ewah7EFhLXe7XFKZafONh,https://api.spotify.com/v1/tracks/5Ewah7EFhLXe7XFKZafONh,https://api.spotify.com/v1/audio-analysis/5Ewah7EFhLXe7XFKZafONh,212863,4,sad,You Wrote 'Don't Forget' On Your Arm,Flatsound,53.0,Four Songs for Losing You,2015
0.35,0.1,4,-18.491,1,0.0328,0.989,0.545,0.11,0.135,108.74,audio_features,4mlqHOqOXja92BT4M51lkj,spotify:track:4mlqHOqOXja92BT4M51lkj,https://api.spotify.com/v1/tracks/4mlqHOqOXja92BT4M51lkj,https://api.spotify.com/v1/audio-analysis/4mlqHOqOXja92BT4M51lkj,167126,4,sad,I Like You,dandelion hands,58.0,It's All In Your Head,2013
0.174,0.569,2,-6.422,1,0.0387,0.913,0.924,0.642,0.223,86.557,audio_features,7wvngPeKCLPzIpA84IrsSr,spotify:track:7wvngPeKCLPzIpA84IrsSr,https://api.spotify.com/v1/tracks/7wvngPeKCLPzIpA84IrsSr,https://api.spotify.com/v1/audio-analysis/7wvngPeKCLPzIpA84IrsSr,149328,1,sad,I Think You're Really Beautiful,Starry Cat,52.0,Starry Cat,2015
0.27,0.251,2,-12.558,1,0.0393,0.829,8.41e-05,0.0613,0.168,177.19,audio_features,6yM488yghMJP9bJnwZKyJT,spotify:track:6yM488yghMJP9bJnwZKyJT,https://api.spotify.com/v1/tracks/6yM488yghMJP9bJnwZKyJT,https://api.spotify.com/v1/audio-analysis/6yM488yghMJP9bJnwZKyJT,224721,1,sad,Miles Apart,Nick Wilson,49.0,Miles Apart,2017
0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,audio_features,7CoMBpPTwQi2wPT0U0Nr9b,spotify:track:7CoMBpPTwQi2wPT0U0Nr9b,https://api.spotify.com/v1/tracks/7CoMBpPTwQi2wPT0U0Nr9b,https://api.spotify.com/v1/audio-analysis/7CoMBpPTwQi2wPT0U0Nr9b,208653,3,sad,State Lines,Novo Amor,74.0,Birthplace,2018
0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,audio_features,4g2WiijzSKzH8PApKDbadN,spotify:track:4g2WiijzSKzH8PApKDbadN,https://api.spotify.com/v1/tracks/4g2WiijzSKzH8PApKDbadN,https://api.spotify.com/v1/audio-analysis/4g2WiijzSKzH8PApKDbadN,256300,3,sad,Touch,Sleeping At Last,70.0,Atlas: II,2019
0.498,0.241,0,-14.096,1,0.0324,0.776,2.51e-05,0.113,0.131,121.848,audio_features,3l3lUyNu5zh6H6uByc5Xnr,spotify:track:3l3lUyNu5zh6H6uByc5Xnr,https://api.spotify.com/v1/tracks/3l3lUyNu5zh6H6uByc5Xnr,https://api.spotify.com/v1/audio-analysis/3l3lUyNu5zh6H6uByc5Xnr,194754,4,sad,If I Really Love You,Lexi Jayde,55.0,If I Really Love You,2020
